"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Nearest Town","Public Latitude","Public Longitude","Collection Methodology","Point Count Station","Subpoint","Elevation (metres)","Slope (degrees)","Aspect (degrees)"
Rotation 1,1407,2013,22-Jun-13,MLA,DNC,51.548641,-113.706932,1,9,S,       956,3,90,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,1,P,       830,1,215,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,1,S,       830,1,215,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,2,P,       830,16,26,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,2,S,       830,16,26,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,3,P,       830,0,VNA,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,3,S,       830,0,VNA,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,4,P,       830,2,180,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,4,S,       830,2,180,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,5,P,       830,2,260,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,5,S,       830,2,260,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,6,P,       830,4,144,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,6,S,       830,4,144,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,7,P,       830,4,0,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,7,S,       830,4,0,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,8,P,       830,5,50,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,8,S,       830,5,50,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,9,P,       830,0,VNA,
Rotation 1,1408,2013,31-May-13,RCH,DNC,51.509693,-113.403748,1,9,S,       830,0,VNA,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,1,P,       764,2,20,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,1,S,       764,2,20,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,2,P,       764,0,VNA,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,2,S,       764,0,VNA,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,3,P,       764,8,22,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,3,S,       764,8,22,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,4,P,       764,0,VNA,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,4,S,       764,0,VNA,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,5,P,       764,1,90,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,5,S,       764,1,90,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,6,P,       764,12,90,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,6,S,       764,12,90,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,7,P,       764,1,260,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,7,S,       764,1,260,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,8,P,       764,0,VNA,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,8,S,       764,0,VNA,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,9,P,       764,0,VNA,
Rotation 1,1409,2013,27-May-13,KTU,DNC,51.482254,-113.121147,1,9,S,       764,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,1,P,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,1,S,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,2,P,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,2,S,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,3,P,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,3,S,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,4,P,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,4,S,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,5,P,       816,4,84,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,5,S,       816,4,84,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,6,P,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,6,S,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,7,P,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,7,S,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,8,P,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,8,S,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,9,P,       816,0,VNA,
Rotation 1,1410,2013,28-May-13,RCH,DNC,51.479015,-112.805328,1,9,S,       816,0,VNA,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,1,P,       719,0,VNA,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,1,S,       719,0,VNA,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,2,P,       719,6,40,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,2,S,       719,6,40,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,3,P,       719,0,VNA,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,3,S,       719,0,VNA,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,4,P,       719,12,85,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,4,S,       719,12,85,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,5,P,       719,2,80,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,5,S,       719,2,80,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,6,P,       719,5,310,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,6,S,       719,5,310,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,7,P,       719,2,180,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,7,S,       719,2,180,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,8,P,       719,0,VNA,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,8,S,       719,0,VNA,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,9,P,       719,16,80,
Rotation 1,1420,2013,30-May-13,TDI,DNC,51.066063,-109.998085,1,9,S,       719,16,80,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,1,P,       955,0,VNA,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,1,S,       955,0,VNA,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,2,P,       955,3,208,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,2,S,       955,3,208,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,3,P,       955,1,90,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,3,S,       955,1,90,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,4,P,       955,2,180,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,4,S,       955,2,180,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,5,P,       955,2,180,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,5,S,       955,2,180,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,6,P,       955,1,180,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,6,S,       955,1,180,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,7,P,       955,0,VNA,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,7,S,       955,0,VNA,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,8,P,       955,3,217,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,8,S,       955,3,217,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,9,P,       955,0,VNA,
Rotation 1,1271,2014,11-Jun-14,BNO,DNC,52.521202,-114.312134,1,9,S,       955,0,VNA,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,1,P,       922,6,299,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,1,S,       922,6,299,
Rotation 1,1299,2014,14-Jun-14,COS,DNC,52.350571,-114.307846,1,2,P,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,COS,DNC,52.350571,-114.307846,1,2,S,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,COS,DNC,52.350571,-114.307846,1,3,P,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,COS,DNC,52.350571,-114.307846,1,3,S,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,4,P,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,4,S,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,5,P,       922,6,73,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,5,S,       922,6,73,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,6,P,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,6,S,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,7,P,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,7,S,       922,0,VNA,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,8,P,       922,2,343,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,8,S,       922,2,343,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,9,P,       922,2,227,
Rotation 1,1299,2014,14-Jun-14,RJA,DNC,52.350571,-114.307846,1,9,S,       922,2,227,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,1,P,       843,10,263,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,1,S,       843,10,263,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,2,P,       843,12,12,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,2,S,       843,12,12,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,3,P,       843,12,28,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,3,S,       843,12,28,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,4,P,       843,4,200,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,4,S,       843,4,200,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,5,P,       843,18,294,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,5,S,       843,18,294,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,6,P,       843,20,60,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,6,S,       843,20,60,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,7,P,       843,14,250,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,7,S,       843,14,250,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,8,P,       843,6,16,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,8,S,       843,6,16,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,9,P,       843,6,332,
Rotation 1,1361,2014,24-May-14,EDR,DNC,51.823643,-112.774269,1,9,S,       843,6,332,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,1,P,       769,5,8,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,1,S,       769,5,8,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,2,P,       769,5,270,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,2,S,       769,5,270,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,3,P,       769,0,VNA,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,3,S,       769,0,VNA,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,4,P,       769,3,270,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,4,S,       769,3,270,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,5,P,       769,0,VNA,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,5,S,       769,0,VNA,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,6,P,       769,0,VNA,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,6,S,       769,0,VNA,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,7,P,       769,3,270,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,7,S,       769,3,270,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,8,P,       769,3,180,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,8,S,       769,3,180,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,9,P,       769,1,3,
Rotation 1,1365,2014,24-May-14,CCH,DNC,51.684143,-111.629646,1,9,S,       769,1,3,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,1,P,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,1,S,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,2,P,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,2,S,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,3,P,       763,5,210,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,3,S,       763,5,210,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,4,P,       763,5,80,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,4,S,       763,5,80,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,5,P,       763,10,340,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,5,S,       763,10,340,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,6,P,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,6,S,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,7,P,       763,10,270,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,7,S,       763,10,270,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,8,P,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,8,S,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,9,P,       763,0,VNA,
Rotation 1,1366,2014,25-May-14,CCH,DNC,51.655506,-111.279984,1,9,S,       763,0,VNA,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,1,P,       769,3,270,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,1,S,       769,3,270,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,2,P,       769,5,270,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,2,S,       769,5,270,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,3,P,       769,10,230,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,3,S,       769,10,230,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,4,P,       769,3,250,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,4,S,       769,3,250,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,5,P,       769,0,VNA,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,5,S,       769,0,VNA,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,6,P,       769,0,VNA,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,6,S,       769,0,VNA,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,7,P,       769,0,VNA,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,7,S,       769,0,VNA,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,8,P,       769,5,120,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,8,S,       769,5,120,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,9,P,       769,5,220,
Rotation 1,1367,2014,26-May-14,CCH,DNC,51.580669,-110.964806,1,9,S,       769,5,220,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,1,P,       850,8,202,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,1,S,       850,8,202,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,2,P,       850,2,25,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,2,S,       850,2,25,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,3,P,       850,10,210,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,3,S,       850,10,210,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,4,P,       850,4,192,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,4,S,       850,4,192,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,5,P,       850,18,220,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,5,S,       850,18,220,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,6,P,       850,6,294,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,6,S,       850,6,294,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,7,P,       850,2,90,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,7,S,       850,2,90,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,8,P,       850,7,188,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,8,S,       850,7,188,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,9,P,       850,13,276,
Rotation 1,1384,2014,25-May-14,EDR,DNC,51.671181,-113.333687,1,9,S,       850,13,276,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,1,P,       831,3,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,1,S,       831,3,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,2,P,       831,2,5,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,2,S,       831,2,5,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,3,P,       831,2,60,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,3,S,       831,2,60,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,4,P,       831,1,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,4,S,       831,1,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,5,P,       831,1,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,5,S,       831,1,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,6,P,       831,5,83,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,6,S,       831,5,83,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,7,P,       831,2,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,7,S,       831,2,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,8,P,       831,2,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,8,S,       831,2,180,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,9,P,       831,2,0,
Rotation 1,1386,2014,26-May-14,EKE,DNC,51.654629,-112.760307,1,9,S,       831,2,0,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,1,P,       831,10,0,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,1,S,       831,10,0,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,2,P,       831,0,VNA,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,2,S,       831,0,VNA,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,3,P,       831,0,VNA,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,3,S,       831,0,VNA,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,4,P,       831,40,45,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,4,S,       831,40,45,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,5,P,       831,20,55,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,5,S,       831,20,55,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,6,P,       831,0,VNA,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,6,S,       831,0,VNA,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,7,P,       831,10,290,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,7,S,       831,10,290,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,8,P,       831,20,180,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,8,S,       831,20,180,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,9,P,       831,0,VNA,
Rotation 1,1390,2014,27-May-14,CCH,DNC,51.518227,-111.643318,1,9,S,       831,0,VNA,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,1,P,       773,0,VNA,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,1,S,       773,0,VNA,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,2,P,       773,5,200,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,2,S,       773,5,200,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,3,P,       773,5,280,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,3,S,       773,5,280,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,4,P,       773,5,270,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,4,S,       773,5,270,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,5,P,       773,25,240,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,5,S,       773,25,240,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,6,P,       773,10,150,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,6,S,       773,10,150,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,7,P,       773,10,180,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,7,S,       773,10,180,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,8,P,       773,10,280,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,8,S,       773,10,280,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,9,P,       773,5,270,
Rotation 1,1391,2014,28-May-14,CCH,DNC,51.474148,-111.321152,1,9,S,       773,5,270,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,1,P,       776,0,VNA,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,1,S,       776,0,VNA,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,2,P,       776,0,VNA,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,2,S,       776,0,VNA,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,3,P,       776,5,250,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,3,S,       776,5,250,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,4,P,       776,5,180,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,4,S,       776,5,180,
Rotation 1,1392,2014,29-May-14,CCH,DNC,51.384136,-111.077873,1,5,P,       776,0,VNA,
